1/27/2010,9.369,2.004,5.875,4.271,4.56,7.022,16.197,11.485,5.581,6.534,12.98,10.144,5.004,33.146,4.115,110.059,12.024,6.33,2.755,15.664,4.389,12.552,-,19.436,7.495,25.494,9.577,7.927,7.535,-,-,22.125,5.947,-,5.252,3.527,20.298,24.876,3.672,-,-,4.677,-,-,10.878,-,-,2.927,4.513,5.838
1/28/2010,9.294,2.014,5.774,4.23,4.585,7.034,16.311,11.254,5.646,6.581,12.886,10.168,5.036,33.188,4.249,113.563,12.006,6.41,2.779,15.345,4.51,12.991,-,19.559,7.406,25.572,9.469,7.748,7.571,-,-,21.744,5.765,-,5.243,3.498,19.912,24.579,3.689,-,-,4.857,-,-,10.861,-,-,2.927,4.603,5.652
1/29/2010,9.256,1.989,5.737,4.218,4.536,6.979,16.203,11.284,5.607,6.599,12.586,10.163,4.999,33.039,4.366,113.12,12.171,6.46,2.779,15.509,4.591,13.191,-,19.511,7.257,25.451,9.419,7.748,7.58,-,-,21.595,5.709,-,5.215,3.491,19.84,24.336,3.672,-,-,4.893,-,-,10.828,-,-,2.919,4.543,5.58
2/1/2010,9.067,1.954,5.651,4.148,4.42,6.808,15.148,11.373,5.731,6.327,12.161,9.653,4.721,32.55,4.338,113.355,12.075,6.39,2.715,15.107,4.632,12.996,-,19.381,7.026,24.647,9.229,7.589,7.571,-,-,22.237,5.632,-,5.161,3.455,20.244,24.246,3.637,-,-,4.964,-,-,10.621,-,-,2.87,4.374,5.395
2/2/2010,9.077,1.954,5.699,4.154,4.42,6.777,14.931,11.626,5.699,6.261,12.393,9.589,4.766,32.596,4.338,111.764,12.015,6.39,2.683,15.126,4.536,13.006,-,19.415,6.945,24.638,9.41,7.574,7.526,-,-,22.051,5.66,-,5.124,3.455,20.343,24.012,3.611,-,-,4.938,-,-,10.613,-,-,2.905,4.272,5.387
2/3/2010,9.384,2.004,5.838,4.253,4.544,6.93,15.555,11.894,5.852,6.336,12.799,9.898,4.958,33.369,4.297,111.368,12.057,6.46,2.683,15.701,4.364,13.294,-,20.216,7.138,25.762,9.861,7.848,7.731,-,-,23.157,5.821,-,5.261,3.541,21.618,24.759,3.637,-,-,4.857,-,-,10.795,-,-,2.969,4.302,5.604
2/4/2010,9.275,1.994,5.774,4.23,4.536,6.838,15.401,11.79,5.843,6.243,12.793,9.854,4.867,32.987,4.245,113.16,12.186,6.519,2.739,15.6,4.452,13.601,-,20.469,7.108,25.252,9.829,7.873,7.66,-,-,22.91,5.779,-,5.224,3.513,21.573,24.669,3.68,-,-,4.875,-,-,10.688,-,-,2.955,4.32,5.532
2/5/2010,9.162,1.969,5.667,4.16,4.461,6.679,15.057,11.515,5.61,6.083,12.599,9.589,4.716,32.061,4.163,114.939,11.654,6.37,2.691,15.217,4.383,13.318,-,20.367,6.967,24.457,9.817,7.778,7.571,-,-,22.339,5.695,-,5.151,3.469,20.972,24.12,3.611,-,-,4.866,-,-,10.522,-,-,2.941,4.224,5.532
2/8/2010,9.067,1.984,5.587,4.143,4.445,6.612,15.366,11.254,5.484,5.98,12.586,9.761,4.826,32.373,4.167,114.925,11.663,6.44,2.667,15.399,4.408,13.035,-,20.593,6.863,24.388,9.647,7.689,7.544,-,-,22.348,5.646,-,5.142,3.455,21.376,24.03,3.611,-,-,4.794,-,-,10.514,-,-,2.941,4.23,5.387
2/9/2010,9.162,1.989,5.678,4.189,4.503,6.643,15.389,11.388,5.484,5.999,12.499,9.815,5.295,32.378,4.127,114.845,11.636,6.42,2.679,15.545,4.413,12.977,-,20.059,7.004,24.656,9.753,7.758,7.651,-,-,22.646,5.681,-,5.215,3.477,21.519,24.192,3.62,-,-,4.794,-,-,10.563,-,-,2.919,4.188,5.419
2/10/2010,9.284,2.004,5.753,4.218,4.503,6.74,15.613,11.552,5.604,6.083,12.924,10.036,5.213,32.648,4.163,115.328,11.976,6.559,2.691,16.011,4.474,13.225,-,20.23,7.004,25.062,9.926,7.863,7.66,-,-,23.245,5.723,-,5.206,3.498,22.175,24.651,3.654,-,-,4.893,-,-,10.63,-,-,2.934,4.218,5.483
2/11/2010,9.266,2.028,5.726,4.218,4.486,6.771,15.613,11.574,5.693,6.139,13.199,9.952,5.496,32.699,4.171,116.368,12.156,6.798,2.703,15.874,4.439,13.191,-,20.113,7.049,25.217,9.844,7.828,7.66,-,-,23.189,5.723,-,5.206,3.498,22.085,24.678,3.689,-,-,4.911,-,-,10.654,-,-,2.927,4.164,5.475
2/12/2010,9.346,2.033,5.774,4.248,4.519,6.875,15.653,11.738,5.728,6.214,13.262,10.036,5.52,33.113,4.204,116.174,12.189,6.788,2.743,15.874,4.516,13.289,-,19.983,7.086,25.433,9.981,7.907,7.66,-,-,23.273,5.779,-,5.233,3.534,22.318,25.271,3.689,-,-,4.938,-,-,10.77,-,-,2.941,4.17,5.588
2/22/2010,9.284,2.014,5.747,4.218,4.536,6.802,15.767,11.701,5.631,6.111,12.918,10.011,5.414,32.731,4.249,113.482,12.087,6.778,2.723,15.947,4.398,14.114,-,19.531,7.093,25.105,9.893,7.813,7.686,-,-,22.808,5.688,-,5.233,3.513,22.21,24.921,3.706,-,-,5.009,-,-,10.696,-,-,2.927,4.188,5.491
2/23/2010,9.195,2.009,5.673,4.178,4.577,6.71,15.378,11.5,5.587,6.092,13.287,9.702,5.304,32.182,4.314,111.918,12.132,6.997,2.779,15.518,4.424,14.25,-,19.292,7.004,24.569,9.688,7.634,7.624,-,-,20.782,5.625,-,5.188,3.477,21.465,24.138,3.672,-,-,4.964,-,-,10.63,-,-,2.912,4.152,5.419
2/24/2010,9.275,2.068,5.747,4.236,4.61,6.814,15.544,11.567,5.696,6.186,13.312,9.839,5.481,32.857,4.395,112.704,12.231,7.017,2.928,15.691,4.645,14.533,-,19.484,7.131,24.803,9.811,7.773,7.731,-,-,20.731,5.653,-,5.288,3.477,21.286,24.363,3.715,-,-,5.108,-,-,10.729,-,-,2.927,4.224,5.515
2/25/2010,9.785,2.073,5.843,4.294,4.626,6.905,15.819,11.797,5.872,6.233,13.424,10.055,5.574,33.313,4.403,112.925,12.276,7.037,2.936,15.883,4.77,14.641,-,19.662,7.22,25.105,10.046,7.893,7.758,-,-,21.014,5.723,-,5.316,3.513,21.51,24.444,3.758,-,-,5.081,-,-,10.803,-,-,2.962,4.326,5.62
2/26/2010,9.785,2.048,5.843,4.277,4.585,6.899,15.653,11.827,5.857,6.308,13.756,9.957,5.518,33.062,4.557,111.979,12.264,6.987,2.9,15.582,4.771,14.587,-,19.764,7.212,24.924,10.16,7.952,7.704,-,-,20.922,5.73,-,5.279,3.505,21.322,24.273,3.749,-,19.478,4.991,-,-,10.762,-,-,2.948,4.314,5.596
3/1/2010,9.785,2.068,5.992,4.329,4.593,6.967,15.893,12.125,5.834,6.336,13.756,10.129,5.626,33.849,4.728,111.576,12.579,7.176,2.98,15.682,4.717,14.27,-,19.853,7.294,25.217,10.403,8.166,7.704,-,-,21.702,5.821,-,5.407,3.534,22.121,25.1,3.758,-,19.561,5.018,-,-,10.812,-,-,2.969,4.314,5.733
3/2/2010,9.785,2.048,5.966,4.341,4.585,6.893,15.744,12.244,5.834,6.308,13.637,10.075,5.587,33.425,4.671,111.147,12.51,7.097,2.952,15.482,4.691,14.558,-,19.703,7.294,24.811,10.421,8.156,7.704,-,-,21.646,5.786,-,5.388,3.534,22.139,24.93,3.784,-,19.237,4.991,-,-,10.721,-,-,2.962,4.266,5.749
3/3/2010,9.785,2.088,6.003,4.347,4.634,6.918,15.813,12.266,5.784,6.327,13.743,10.242,5.794,33.621,4.667,111.187,12.48,7.166,2.94,15.701,4.706,14.528,-,19.929,7.287,24.949,10.441,8.256,7.704,-,-,21.572,5.786,-,5.388,3.549,22.282,24.894,3.775,-,19.82,5.009,-,-,10.754,-,-,2.976,4.41,5.741
3/4/2010,9.785,2.023,5.816,4.236,4.659,6.753,15.257,11.991,5.643,6.139,13.624,9.844,5.524,32.643,4.484,110.838,12.216,6.868,2.864,15.217,4.624,13.894,-,19.34,7.116,24.569,10.192,8.007,7.526,-,-,20.94,5.695,-,5.243,3.484,21.744,24.309,3.689,-,19.256,4.884,-,-,10.58,-,-,2.976,4.272,5.515
3/5/2010,9.785,2.038,5.811,4.23,4.816,6.747,15.538,11.991,5.625,6.13,13.731,10.05,5.451,32.727,4.517,110.348,12.441,6.997,2.884,15.463,4.568,13.811,-,19.805,7.079,24.638,10.218,7.992,7.508,-,-,21.14,5.674,-,5.243,3.484,21.968,24.309,3.689,-,20.578,4.857,-,-,10.596,-,-,2.955,4.41,5.507
3/8/2010,9.785,2.053,5.971,4.265,4.775,6.789,15.515,11.991,5.716,6.121,13.749,10.065,5.455,32.745,4.496,109.522,12.474,7.236,2.92,15.399,4.493,13.811,-,19.84,7.079,24.967,10.456,8.221,7.508,-,-,21.451,5.73,-,5.233,3.498,22.408,24.471,3.689,-,20.745,4.902,-,-,10.638,-,-,2.955,4.416,5.556
3/9/2010,9.785,2.053,6.077,4.335,4.725,6.826,15.578,11.991,5.966,6.139,13.724,10.109,5.526,32.708,4.444,109.516,12.666,7.196,2.936,15.509,4.541,13.757,-,19.709,7.086,25.217,10.655,8.345,7.508,-,-,21.865,5.758,-,5.252,3.534,22.686,25.271,3.732,-,20.698,4.884,-,-,10.663,-,-,2.969,4.447,5.741
3/10/2010,9.785,2.088,6.04,4.294,4.643,6.881,15.607,11.991,5.857,6.121,13.212,10.04,5.535,32.485,4.427,109.845,12.696,7.047,2.9,15.555,4.557,13.806,-,19.579,6.989,24.932,10.459,8.345,7.482,-,-,21.953,5.73,-,5.224,3.513,22.462,25.289,3.698,-,20.624,4.848,-,-,10.638,-,-,2.948,4.422,5.717
3/11/2010,10.049,2.083,6.131,4.353,4.634,7.022,15.951,11.991,5.816,6.13,12.824,10.183,5.41,32.471,4.48,109.408,12.75,6.918,2.92,15.801,4.49,13.606,-,19.798,7.019,24.924,10.544,8.266,7.508,-,-,21.842,5.758,-,5.224,3.527,22.309,25.334,3.706,-,21.198,4.884,-,-,10.712,-,-,2.969,4.392,5.781
3/12/2010,9.926,2.063,6.019,4.312,4.544,6.912,15.876,11.991,5.722,6.036,12.761,9.937,5.31,32.638,4.419,108.677,12.519,6.798,2.892,15.582,4.413,13.435,-,19.6,6.915,24.863,10.327,8.012,7.464,-,-,21.679,5.702,-,5.179,3.498,22.193,25.02,3.654,-,20.809,4.758,-,-,10.613,-,-,2.955,4.296,5.668
3/15/2010,9.756,2.023,5.944,4.23,4.536,6.808,15.91,11.685,5.772,6.008,12.518,9.937,5.15,32.447,4.496,106.515,12.309,6.818,2.844,15.509,4.355,13.108,-,19.415,6.796,24.319,10.078,7.878,7.464,-,-,21.196,5.625,-,5.151,3.477,21.672,24.687,3.637,-,20.726,4.749,-,-,10.481,-,-,2.934,4.218,5.556
3/16/2010,9.997,2.023,6.163,4.277,4.56,6.918,16.111,12.061,5.849,5.999,12.455,9.829,5.347,32.145,4.724,106.677,12.243,6.848,2.864,15.573,4.386,13.494,-,19.422,6.825,24.025,10.368,8.027,7.473,-,-,21.219,5.604,-,5.161,3.469,21.681,24.858,3.637,-,20.643,4.767,-,-,10.481,-,-,2.948,4.067,5.62
3/17/2010,10.223,2.068,6.28,4.347,4.643,7.009,16.329,12.281,6.002,6.111,12.793,9.967,5.466,32.68,4.927,107.73,12.516,7.136,2.912,15.865,4.49,13.933,-,19.634,6.982,24.396,10.541,8.206,7.553,-,-,22.455,5.681,-,5.224,3.513,22.525,25.559,3.68,-,20.948,4.839,-,-,10.613,-,-,2.969,4.134,5.741
3/18/2010,10.237,2.048,6.253,4.329,4.634,7.003,16.174,12.187,6.084,6.074,12.643,9.947,5.434,32.75,4.943,106.321,12.603,7.196,2.892,15.728,4.419,13.909,-,19.525,6.937,24.474,10.421,8.186,7.544,-,-,22.306,5.632,-,5.233,3.498,22.426,25.325,3.672,-,20.624,4.803,-,-,10.596,-,-,2.955,4.104,5.709
3/19/2010,10.285,2.058,6.285,4.347,4.651,7.095,16.174,12.187,6.14,6.083,12.743,10.021,5.745,33.276,4.923,106.556,12.597,7.266,2.956,15.765,4.44,14.47,-,19.641,6.989,24.656,10.453,8.231,7.544,-,-,22.52,5.66,-,5.243,3.498,22.641,25.496,3.689,-,20.634,4.848,-,-,10.646,-,-,2.955,4.128,5.733
3/22/2010,10.478,2.043,6.312,4.405,4.651,7.101,16.082,12.297,6.06,6.064,12.736,10.193,5.751,32.978,4.89,106.046,12.663,7.495,3.013,15.664,4.46,14.455,-,19.6,6.967,24.707,10.538,8.226,7.571,-,-,22.488,5.681,-,5.27,3.505,22.785,25.262,3.706,-,20.227,5.009,-,-,10.638,-,-,2.962,4.194,5.789
3/23/2010,10.379,2.102,6.291,4.335,4.585,7.083,15.847,12.218,5.943,6.008,12.511,10.134,5.775,32.564,4.785,105.562,12.786,7.256,3.013,15.399,4.522,14.402,-,19.306,6.87,24.586,10.444,8.047,7.508,-,-,22.153,5.618,-,5.215,3.491,22.426,25.073,3.663,-,20.088,4.929,-,-,10.605,-,-,2.955,4.182,5.709
3/24/2010,10.393,2.083,6.264,4.341,4.569,7.07,15.83,12.218,5.94,5.98,12.555,10.144,5.753,32.564,4.834,106.818,13.167,7.236,3.049,15.436,4.53,14.167,-,19.278,6.989,24.448,10.456,8.012,7.491,-,-,22.246,5.632,-,5.224,3.513,22.48,24.948,3.654,-,20.153,4.947,-,-,10.572,-,-,3.005,4.176,5.725
3/25/2010,10.195,2.078,6.163,4.277,4.511,7.015,15.521,12.109,5.828,5.867,12.249,9.972,5.593,32.359,4.789,105.979,13.017,7.127,2.98,15.025,4.569,14.26,-,19.059,6.863,24.111,10.221,7.873,7.393,-,-,21.935,5.583,-,5.17,3.505,22.237,24.651,3.611,-,19.755,4.857,-,-,10.472,-,-,2.962,4.122,5.588
3/26/2010,10.502,2.088,6.525,4.364,4.593,7.205,15.704,12.352,5.943,5.876,12.336,9.967,5.701,32.959,4.899,107.16,13.239,7.346,3.089,15.153,4.609,14.309,-,19.196,6.945,24.336,10.221,8.092,7.428,-,-,22.418,5.653,-,5.197,3.527,22.866,24.831,3.646,-,20.051,4.982,-,-,10.572,-,-,3.012,4.176,5.749
3/29/2010,10.841,2.127,6.823,4.533,4.651,7.333,16.248,12.791,6.128,5.97,12.786,10.202,5.848,33.7,4.976,108.542,13.44,7.346,3.113,15.582,4.753,14.367,-,19.552,7.123,25.105,10.88,8.43,7.606,-,-,23.347,5.807,-,5.361,3.606,23.853,25.766,3.766,-,20.421,5.09,-,-,10.704,-,-,3.105,4.26,5.958
3/30/2010,10.841,2.107,6.807,4.551,4.651,7.303,16.197,12.901,6.125,5.952,12.943,10.183,6.095,32.648,4.955,107.395,13.377,7.395,3.113,15.555,4.91,14.367,-,19.484,7.079,25.347,10.915,8.42,7.562,-,-,23.626,5.814,-,5.325,3.613,24.239,25.847,3.732,-,20.227,5.054,-,-,10.696,-,-,3.112,4.26,6.015
3/31/2010,10.747,2.088,6.829,4.487,4.61,7.168,16.283,12.776,6.087,5.895,12.799,10.05,6.062,32.503,4.951,106.556,13.254,7.505,3.326,15.427,4.908,14.65,-,19.36,7.146,24.975,10.813,8.321,7.5,-,-,23.422,5.786,-,5.288,3.585,24.239,25.622,3.741,-,19.996,4.991,-,-,10.63,-,-,3.055,4.2,5.918
4/1/2010,10.78,2.097,6.818,4.522,4.626,7.242,16.495,12.854,6.275,5.952,13.193,10.124,6.103,32.568,5,107.428,13.566,7.634,3.322,15.482,5.094,15.285,-,19.586,7.294,25.261,10.851,8.35,7.562,-,-,23.826,5.87,-,5.334,3.613,24.643,26,3.792,-,20.254,5.054,-,-,10.688,-,-,3.069,4.248,5.958
4/2/2010,10.808,2.147,6.775,4.528,4.659,7.333,16.506,12.783,6.308,5.942,13.218,10.163,6.142,32.689,4.964,102.441,13.56,7.873,3.294,15.308,5.04,15.182,-,19.648,7.302,25.528,10.775,8.39,7.571,-,-,23.938,5.87,-,5.334,3.606,24.616,26.054,3.792,-,20.162,5.09,-,-,10.745,-,-,3.055,4.308,5.918
4/6/2010,10.846,2.162,6.924,4.539,4.659,7.242,16.564,12.854,6.081,5.923,13.23,10.261,6.226,32.606,4.996,101.911,13.338,7.704,3.286,15.326,4.97,15.124,-,19.586,7.294,25.805,10.842,8.41,7.535,-,-,23.668,5.912,-,5.325,3.599,24.159,25.847,3.749,-,20.199,5.027,-,-,10.745,-,-,3.055,4.242,5.91
4/7/2010,10.747,2.216,6.813,4.481,4.634,7.168,16.266,12.76,5.928,5.895,13.005,10.129,6.242,32.447,4.996,102.106,13.32,7.853,3.246,15.126,5.039,15.26,-,19.401,7.324,25.52,10.751,8.266,7.5,-,-,23.622,5.863,-,5.279,3.592,24.23,26.09,3.723,-,19.959,4.982,-,-,10.688,-,-,3.033,4.302,5.854
4/8/2010,10.653,2.171,6.621,4.411,4.577,7.022,16.014,12.493,5.746,5.83,12.624,10.129,6.356,32.159,5.333,101.019,13.359,7.833,3.226,14.87,5.153,15.28,-,19.319,7.153,24.967,10.467,8.107,7.437,-,-,23.087,5.751,-,5.215,3.592,23.665,25.478,3.689,-,19.755,5.009,-,-,10.563,-,-,3.012,4.272,5.789
4/9/2010,10.822,2.181,6.663,4.428,4.61,7.077,16.168,12.587,5.766,5.876,12.78,10.202,6.494,32.522,5.447,100.099,13.431,8.022,3.282,14.943,5.265,15.314,-,19.353,7.183,25.226,10.623,8.166,7.473,-,-,23.561,5.772,-,5.243,3.577,23.988,25.766,3.689,-,19.885,4.982,-,-,10.605,-,-,3.033,4.278,5.813
4/12/2010,10.582,2.152,6.493,4.353,4.56,6.924,15.968,12.462,5.519,5.82,12.574,10.016,6.63,32.191,5.593,98.857,12.903,8.132,3.262,14.742,5.42,15.055,-,19.128,7.116,25.01,10.127,8.002,7.437,-,-,23.199,5.674,-,5.206,3.541,23.638,25.28,3.654,-,19.607,5,-,-,10.563,-,-,3.019,4.17,5.693
4/13/2010,10.865,2.132,6.775,4.481,4.61,7.083,16.495,12.666,5.575,5.895,12.643,10.541,6.52,32.452,5.431,100.596,12.894,7.823,3.27,15.116,5.425,14.504,-,19.449,7.376,25.658,10.364,8.111,7.544,-,-,24.114,5.793,-,5.279,3.592,25.335,26.342,3.698,-,20.079,5.09,-,-,10.803,-,-,3.055,4.224,5.862
4/14/2010,10.794,2.132,6.775,4.487,4.585,7.052,16.432,12.666,5.528,5.858,12.836,10.472,6.481,32.959,5.552,101.025,12.87,7.813,3.262,15.016,5.423,15.163,-,19.237,7.339,25.563,10.34,8.032,7.508,-,-,24.267,5.793,-,5.243,3.563,25.245,26.207,3.672,-,19.848,5.063,-,-,10.737,-,-,3.026,4.2,5.829
4/15/2010,10.742,2.157,6.775,4.498,4.552,7.162,16.581,12.626,5.454,5.839,12.68,10.772,6.481,32.527,5.402,98.985,12.756,7.714,3.218,15.116,5.286,14.846,-,19.374,7.332,25.71,10.358,8.042,7.464,-,-,24.412,5.772,-,5.233,3.563,25.29,26.252,3.654,-,19.949,4.973,-,-,10.952,-,-,3.026,4.164,5.813
4/16/2010,10.407,2.112,6.775,4.393,4.552,7.022,16.581,12.313,5.487,5.773,12.599,10.399,6.758,32.354,5.459,99.32,12.564,7.744,3.234,14.779,5.285,14.826,-,19.175,7.183,25.269,10.035,7.848,7.402,-,-,23.742,5.709,-,5.188,3.527,24.886,25.856,3.637,-,19.561,4.884,-,-,10.795,-,-,2.991,4.116,5.677
4/19/2010,9.7,2.004,6.775,4.131,4.346,6.655,16.581,11.528,4.978,5.482,11.936,10.399,6.831,30.939,5.508,98.099,11.783,7.246,3.133,13.628,5.162,14.45,-,18.244,6.915,23.973,9.23,7.216,7.099,-,-,22.869,5.346,-,4.951,3.354,23.162,24.723,3.517,-,18.516,4.686,-,-,10.34,-,-,2.884,4.031,5.306
4/20/2010,9.69,1.984,6.775,4.137,4.305,6.514,16.581,11.363,4.978,5.379,11.561,9.378,7.514,30.376,5.837,96.327,11.771,7.455,3.133,13.044,5.42,14.899,-,18.251,6.87,23.895,9.007,6.977,7.081,-,-,23.524,5.346,-,4.923,3.318,23.674,24.831,3.491,-,18.275,4.686,-,-,10.282,-,-,2.891,4.092,5.201
4/21/2010,9.841,2.009,6.775,4.172,4.362,6.563,16.581,11.504,4.998,5.492,11.88,9.51,7.514,30.771,5.869,99.347,11.946,7.674,3.262,13.172,5.607,15.465,-,18.436,6.945,24.353,9.129,7.076,7.126,-,-,24.175,5.388,-,4.942,3.347,24.509,25.064,3.508,-,18.442,4.776,-,-,10.398,-,-,2.898,4.122,5.25
4/22/2010,9.525,1.974,6.775,4.061,4.288,6.429,16.581,11.128,4.931,5.379,11.736,9.201,8.266,30.357,5.788,99.71,11.792,7.654,3.254,12.807,5.587,15.461,-,18.21,6.833,23.843,8.755,6.813,7.019,-,-,24.058,5.122,-,4.851,3.297,24.141,24.435,3.465,-,17.878,4.677,-,-,10.216,-,-,2.855,4.055,5.089
